,imodulon,annotation,pvalue,qvalue,precision,recall,f1score,TP,target_set_size,imodulon_size,source,kegg_id,pathway_name,module_name,value
218,SigB-3,,3.1052110003213112e-58,8.88090346091895e-56,0.6265060240963856,0.3443708609271523,0.4444444444444445,52.0,151.0,83.0,,,,,general stress proteins (controlled by SigB)
219,SigB-3,,5.427229582724107e-28,7.760938303295472e-26,0.6506024096385542,0.09246575342465753,0.1619190404797601,54.0,656.0,83.0,,,,,coping with stress
220,SigB-3,,2.1585090275643026e-14,2.0577786062779686e-12,0.6987951807228916,0.04538341158059468,0.0852314474650992,58.0,1414.0,83.0,,,,,Lifestyles
221,FruR,,4.156064172779567e-09,1.1886343534149563e-06,1.0,0.375,0.5454545454545454,3.0,8.0,3.0,,,,,utilization of fructose
222,FruR,,0.00014853921784371444,0.021241108151651165,1.0,0.013043478260869565,0.02575107296137339,3.0,239.0,3.0,,,,,utilization of specific carbon sources
223,FruR,,0.00028034760563682375,0.026726471737377196,1.0,0.01056338028169014,0.020905923344947733,3.0,299.0,3.0,,,,,carbon metabolism
224,AcoR,,3.434309655599244e-13,9.822125615013837e-11,1.0,0.8,0.888888888888889,4.0,5.0,4.0,,,,,utilization of acetoin
225,AcoR,,7.801573912715773e-06,0.0011156250695183556,1.0,0.017391304347826087,0.03418803418803419,4.0,239.0,4.0,,,,,utilization of specific carbon sources
226,AcoR,,1.8227134933988892e-05,0.0017376535303736077,1.0,0.014084507042253521,0.02777777777777778,4.0,299.0,4.0,,,,,carbon metabolism
227,DegU,,1.31842080334041e-06,0.00037706834975535726,0.6296296296296297,0.019585253456221197,0.03798882681564245,17.0,868.0,27.0,,,,,proteins of unknown function
228,Xpf,,3.7009487848078096e-73,1.0584713524550336e-70,0.6666666666666666,0.9473684210526315,0.782608695652174,36.0,38.0,54.0,,,,,PBSX prophage
229,Xpf,,2.2178796374564996e-33,3.1715678815627945e-31,0.7037037037037037,0.13058419243986255,0.2202898550724638,38.0,291.0,54.0,,,,,prophages
230,Xpf,,1.2427757523313427e-32,1.1847795505558799e-30,0.7037037037037037,0.125,0.2122905027932961,38.0,304.0,54.0,,,,,Prophages and mobile genetic elements
231,Fur,,2.017881601991189e-61,5.771141381694801e-59,0.775,0.7380952380952381,0.7560975609756099,31.0,81.0,40.0,,,,,acquisition of iron
232,Fur,,8.867879949900949e-57,1.2681068328358357e-54,0.775,0.5961538461538461,0.6739130434782609,31.0,52.0,40.0,,,,,iron metabolism
233,Fur,,5.784085164527475e-44,5.5141611901828594e-42,0.75,0.3191489361702128,0.4477611940298508,30.0,95.0,40.0,,,,,homeostasis
234,Fur,,1.3950753880341991e-27,9.974789024444524e-26,0.775,0.09253731343283582,0.16533333333333333,31.0,335.0,40.0,,,,,additional metabolic pathways
235,Fur,,1.7918116053404116e-17,1.0249162382547154e-15,0.75,0.04643962848297214,0.08746355685131195,30.0,726.0,40.0,,,,,Cellular processes
236,Fur,,5.9339990474598245e-15,2.8285395459558497e-13,0.85,0.030276046304541407,0.058469475494411005,34.0,1206.0,40.0,,,,,Metabolism
237,Fur,,5.25254672973377e-14,2.1460405210055116e-12,0.45,0.08530805687203792,0.14342629482071712,18.0,211.0,40.0,,,,,ABC transporters
238,Fur,,1.6708971479431282e-11,5.973457303896684e-10,0.525,0.04805491990846682,0.08805031446540881,21.0,437.0,40.0,,,,,transporters
239,Fur,,0.0006271557122588781,0.019929614856226567,0.5,0.018298261665141813,0.035304501323918804,20.0,1093.0,40.0,,,,,membrane proteins
240,CcpA-1,,3.3004141673828263e-37,9.439184518714883e-35,0.5487804878048781,0.1956521739130435,0.2884615384615385,45.0,239.0,82.0,,,,,utilization of specific carbon sources
241,CcpA-1,,6.82817558850912e-33,9.764291091568041e-31,0.5487804878048781,0.15845070422535212,0.2459016393442623,45.0,299.0,82.0,,,,,carbon metabolism
242,CcpA-1,,3.3569936283705912e-12,3.200333925713297e-10,0.6219512195121951,0.04541406945681211,0.08464730290456432,51.0,1206.0,82.0,,,,,Metabolism
243,CcpA-1,,1.2818482243811556e-08,7.332171843460209e-07,0.06097560975609756,0.8333333333333334,0.11363636363636363,5.0,6.0,82.0,,,,,utilization of ribose
244,CcpA-1,,1.2818482243811556e-08,7.332171843460209e-07,0.06097560975609756,0.8333333333333334,0.11363636363636363,5.0,6.0,82.0,,,,,utilization of melibiose
245,CcpA-1,,4.858862382516559e-08,2.3160577356662264e-06,0.3170731707317073,0.059496567505720827,0.10019267822736032,26.0,437.0,82.0,,,,,transporters
246,CcpA-1,,5.83954099446864e-07,2.3858696063114727e-05,0.08536585365853659,0.25,0.1272727272727273,7.0,28.0,82.0,,,,,phosphotransferase systems
247,CcpA-1,,2.5929665691471373e-05,0.0008239871541956458,0.036585365853658534,0.75,0.0697674418604651,3.0,4.0,82.0,,,,,utilization of gluconate
248,CcpA-1,,2.5929665691471373e-05,0.0008239871541956458,0.036585365853658534,0.75,0.0697674418604651,3.0,4.0,82.0,,,,,utilization of trehalose
249,CcpA-1,,8.530855549133433e-05,0.002439824687052162,0.3170731707317073,0.04024767801857585,0.07142857142857142,26.0,726.0,82.0,,,,,Cellular processes
250,CcpA-1,,0.0001261219242369415,0.0032791700301604784,0.036585365853658534,0.5,0.06818181818181818,3.0,6.0,82.0,,,,,utilization of galactan
251,CcpA-1,,0.00018370275889883572,0.0043782490870889175,0.04878048780487805,0.25,0.0816326530612245,4.0,16.0,82.0,,,,,utilization of inositol
252,CcpA-1,,0.00035516247533551147,0.0072554619961397344,0.024390243902439025,1.0,0.047619047619047616,2.0,2.0,82.0,,,,,utilization of rhamnose
253,CcpA-1,,0.0003435503422069742,0.0072554619961397344,0.036585365853658534,0.375,0.06666666666666667,3.0,8.0,82.0,,,,,control of PRD-type regulators
254,CcpA-1,,0.0010523423887510883,0.018922641918136616,0.024390243902439025,0.6666666666666666,0.047058823529411764,2.0,3.0,82.0,,,,,protein acetylases/ deacetylases
255,CcpA-1,,0.0011247724217074212,0.018922641918136616,0.18292682926829268,0.045454545454545456,0.07281553398058252,15.0,330.0,82.0,,,,,transcription factors and their control
256,CcpA-1,,0.0011211891459270266,0.018922641918136616,0.04878048780487805,0.16,0.07476635514018692,4.0,25.0,82.0,,,,,utilization of other polymeric carbohydrates
257,CcpA-1,,0.0018884022625728775,0.030004613727546828,0.13414634146341464,0.052132701421800945,0.07508532423208192,11.0,211.0,82.0,,,,,ABC transporters
258,CcpA-1,,0.0030785199074261204,0.04633982597494055,0.036585365853658534,0.1875,0.06122448979591836,3.0,16.0,82.0,,,,,trigger enzyme
259,CcpA-1,,0.0034219677503977315,0.048934138830687555,0.024390243902439025,0.4,0.04597701149425288,2.0,5.0,82.0,,,,,utilization of beta-glucosides
260,CcpA-1,,0.005069890663479359,0.06647075407761045,0.024390243902439025,0.3333333333333333,0.04545454545454545,2.0,6.0,82.0,,,,,utilization of glycerol/ glycerol-3-phosphate
261,CcpA-1,,0.005113134929046958,0.06647075407761045,0.036585365853658534,0.15789473684210525,0.059405940594059396,3.0,19.0,82.0,,,,,utilization of fatty acids
262,CcpA-1,,0.006466890367201994,0.07706377687582376,0.14634146341463414,0.04240282685512368,0.06575342465753425,12.0,283.0,82.0,,,,,phosphoproteins
263,CcpA-1,,0.006215563204991888,0.07706377687582376,0.1951219512195122,0.037037037037037035,0.062256809338521395,16.0,502.0,82.0,,,,,regulation of gene expression
264,CcpA-1,,0.00701076917106419,0.08020319931697434,0.024390243902439025,0.2857142857142857,0.0449438202247191,2.0,7.0,82.0,,,,,utilization of sucrose
265,CcpA-1,,0.007678344448436273,0.084461788932799,0.3780487804878049,0.028362305580969808,0.05276595744680851,31.0,1093.0,82.0,,,,,membrane proteins
266,CcpA-1,,0.009359032020235688,0.09559582706383596,0.08536585365853659,0.05555555555555555,0.0673076923076923,7.0,126.0,82.0,,,,,transcription factors/ other
267,CcpA-1,,0.009233175447327473,0.09559582706383596,0.024390243902439025,0.25,0.04444444444444444,2.0,8.0,82.0,,,,,PRD-type regulators
268,CcpN,,9.613127953490942e-06,0.0027493545946984093,0.3333333333333333,0.5,0.4,2.0,4.0,6.0,,,,,utilization of proline
269,CcpN,,0.00012427817429742417,0.011847852616354437,0.3333333333333333,0.15384615384615385,0.21052631578947367,2.0,13.0,6.0,,,,,gluconeogenesis
270,CcpN,,9.652029331587806e-05,0.011847852616354437,0.5,0.04,0.07407407407407407,3.0,75.0,6.0,,,,,utilization of amino acids
271,CcpN,,0.00030342986945030193,0.02169523566569659,1.0,0.005342831700801425,0.010628875110717449,6.0,1206.0,6.0,,,,,Metabolism
272,CcpN,,0.001387283236999621,0.07935260115637832,0.16666666666666666,1.0,0.2857142857142857,1.0,1.0,6.0,,,,,ncRNA
273,52,,3.3962031129980506e-13,9.713140903174424e-11,0.4375,0.3181818181818182,0.3684210526315789,7.0,22.0,16.0,,,,,utilization of branched-chain amino acids
274,52,,3.5855589435299325e-09,5.127349289247803e-07,0.4375,0.09333333333333334,0.15384615384615383,7.0,75.0,16.0,,,,,utilization of amino acids
275,52,,9.16572222777965e-07,8.737988523816599e-05,0.625,0.02127659574468085,0.0411522633744856,10.0,470.0,16.0,,,,,sporulation proteins
276,52,,4.970115645103984e-06,0.0003553632686249349,0.625,0.017761989342806393,0.03454231433506045,10.0,568.0,16.0,,,,,sporulation
277,52,,1.6072649436363348e-05,0.0009193555477599834,0.4375,0.027559055118110236,0.05185185185185185,7.0,279.0,16.0,,,,,amino acid/ nitrogen metabolism
278,52,,4.191706141395707e-05,0.001998046594065287,0.4375,0.023809523809523808,0.04516129032258064,7.0,294.0,16.0,,,,,sporulation proteins/ other
279,52,,9.095450815768857e-05,0.0037161413332998474,0.1875,0.12,0.14634146341463414,3.0,25.0,16.0,,,,,utilization of other polymeric carbohydrates
280,52,,0.001336528524387981,0.04778089474687032,0.6875,0.008607198748043818,0.017001545595054093,11.0,1414.0,16.0,,,,,Lifestyles
281,52,,0.002204006321143361,0.07003842309411125,0.625,0.008904719501335707,0.017559262510974536,10.0,1206.0,16.0,,,,,Metabolism
282,G-box,,1.288426096946104e-31,3.684898637265857e-29,0.9333333333333333,0.4827586206896552,0.6363636363636364,14.0,29.0,15.0,,,,,biosynthesis/ acquisition of purine nucleotides
283,G-box,,1.037511291524671e-28,1.4836411468802794e-26,1.0,0.22727272727272727,0.37037037037037035,15.0,67.0,15.0,,,,,biosynthesis/ acquisition of nucleotides
284,G-box,,2.506556146963715e-25,2.389583526772075e-23,1.0,0.14150943396226415,0.24793388429752064,15.0,107.0,15.0,,,,,nucleotide metabolism
285,G-box,,1.5334788515251556e-09,1.0964373788404863e-07,1.0,0.013357079252003561,0.026362038664323375,15.0,1206.0,15.0,,,,,Metabolism
286,ResD,,1.4846599968248416e-23,4.246127590919047e-21,0.29310344827586204,0.4594594594594595,0.35789473684210527,17.0,37.0,58.0,,,,,respiration
287,ResD,,5.299551179368735e-21,7.5783581864972915e-19,0.3620689655172414,0.21428571428571427,0.2692307692307693,21.0,98.0,58.0,,,,,electron transport and ATP synthesis
288,ResD,,3.860692768598863e-18,3.6805271060642493e-16,0.1896551724137931,0.6875,0.2972972972972973,11.0,16.0,58.0,,,,,terminal oxidases
289,ResD,,3.8558748837387e-11,2.4511992309480053e-09,0.6724137931034483,0.034728406055209264,0.06604572396274344,39.0,1206.0,58.0,,,,,Metabolism
290,ResD,,4.2853133408181914e-11,2.4511992309480053e-09,0.13793103448275862,0.42105263157894735,0.20779220779220778,8.0,19.0,58.0,,,,,biosynthesis of heme/ siroheme
291,ResD,,4.640390050982786e-06,0.00021000598951450268,0.27586206896551724,0.04776119402985075,0.08142493638676845,16.0,335.0,58.0,,,,,additional metabolic pathways
292,ResD,,5.140006736368947e-06,0.00021000598951450268,0.1206896551724138,0.1320754716981132,0.12612612612612611,7.0,105.0,58.0,,,,,biosynthesis of antibacterial compounds
293,ResD,,1.2335712931568554e-05,0.0004410017373035758,0.5172413793103449,0.027447392497712716,0.05212858384013901,30.0,1093.0,58.0,,,,,membrane proteins
294,ResD,,2.246497633115513e-05,0.0007138870256344852,0.05172413793103448,0.6,0.09523809523809525,3.0,5.0,58.0,,,,,regulators of electron transport
295,ResD,,7.918313008360874e-05,0.002079599467696518,0.13793103448275862,0.07407407407407407,0.09638554216867469,8.0,108.0,58.0,,,,,biosynthesis of cofactors
296,ResD,,7.998459491140453e-05,0.002079599467696518,0.1206896551724138,0.0875,0.10144927536231885,7.0,80.0,58.0,,,,,miscellaneous metabolic pathways
297,ResD,,0.00018161538968641296,0.004328500120859509,0.05172413793103448,0.3333333333333333,0.08955223880597016,3.0,9.0,58.0,,,,,anaerobic respiration
298,ResD,,0.0003499876389342512,0.007699728056553527,0.05172413793103448,0.2727272727272727,0.08695652173913043,3.0,11.0,58.0,,,,,respiration/ other
299,ResD,,0.002561390310502222,0.052325544914545385,0.034482758620689655,0.3333333333333333,0.0625,2.0,6.0,58.0,,,,,utilization of nitrate/ nitrite
300,SigW,,5.7841509998240414e-62,1.6542671859496758e-59,0.8181818181818182,0.3383458646616541,0.47872340425531923,45.0,133.0,55.0,,,,,"cell envelope stress proteins (controlled by SigM, V, W, X, Y)"
301,SigW,,4.010290075740954e-32,5.7347148083095645e-30,0.8363636363636363,0.07876712328767123,0.14397496087636932,46.0,656.0,55.0,,,,,coping with stress
302,SigW,,7.99336386071258e-17,7.620340213879326e-15,0.8363636363636363,0.03599374021909233,0.0690172543135784,46.0,1414.0,55.0,,,,,Lifestyles
303,SigW,,3.6052849508150587e-12,2.577778739832767e-10,0.21818181818181817,0.2033898305084746,0.2105263157894737,12.0,59.0,55.0,,,,,resistance against toxins/ antibiotics
304,SigW,,1.912069089275912e-05,0.0010937035190658217,0.05454545454545454,0.6,0.09999999999999999,3.0,5.0,55.0,,,,,membrane dynamics
305,SigE,,6.515803528381475e-58,1.863519809117102e-55,0.7938144329896907,0.16382978723404254,0.2716049382716049,77.0,470.0,97.0,,,,,sporulation proteins
306,SigE,,1.421754312042557e-54,2.0331086662208568e-52,0.8144329896907216,0.14031971580817051,0.23939393939393938,79.0,568.0,97.0,,,,,sporulation
307,SigE,,1.9147827324868893e-40,1.8254262049708343e-38,0.5670103092783505,0.1870748299319728,0.2813299232736573,55.0,294.0,97.0,,,,,sporulation proteins/ other
308,SigE,,4.758644001720722e-31,3.4024304612303164e-29,0.8556701030927835,0.0649452269170579,0.12072727272727271,83.0,1414.0,97.0,,,,,Lifestyles
309,SigE,,2.0502005167270207e-12,1.1727146955678557e-10,0.14432989690721648,0.27450980392156865,0.18918918918918917,14.0,51.0,97.0,,,,,spore coat proteins
310,SigE,,1.3633444604250032e-05,0.0006498608594692516,0.07216494845360824,0.1891891891891892,0.10447761194029849,7.0,37.0,97.0,,,,,protein secretion
311,SigE,,6.955895513923531e-05,0.0028419801671173282,0.041237113402061855,0.36363636363636365,0.07407407407407407,4.0,11.0,97.0,,,,,utilization of glutamine/ glutamate
312,SigE,,0.00010588416522636027,0.0037853589068423794,0.030927835051546393,0.6,0.058823529411764705,3.0,5.0,97.0,,,,,biosynthesis of glycogen
313,SigE,,0.00035187216776373957,0.011181715553381056,0.041237113402061855,0.25,0.07079646017699115,4.0,16.0,97.0,,,,,biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation
314,SigE,,0.0013113870344946897,0.03750566918654812,0.07216494845360824,0.09333333333333334,0.0813953488372093,7.0,75.0,97.0,,,,,utilization of amino acids
315,SigE,,0.002900775166604123,0.07542015433170719,0.020618556701030927,0.5,0.0396039603960396,2.0,4.0,97.0,,,,,utilization of proline
316,Rok,,4.399954341647912e-09,1.2583869417113027e-06,0.2604166666666667,0.08223684210526316,0.125,25.0,304.0,96.0,,,,,Prophages and mobile genetic elements
317,Rok,,9.494793330298123e-08,1.3577554462326316e-05,0.1875,0.09574468085106383,0.12676056338028172,18.0,188.0,96.0,,,,,SP-beta prophage
318,Rok,,1.1205617902107789e-06,0.00010682689066676091,0.052083333333333336,0.5,0.09433962264150943,5.0,10.0,96.0,,,,,mobile genetic elements
319,Rok,,3.7783469711685038e-06,0.00027015180843854803,0.20833333333333334,0.06872852233676977,0.103359173126615,20.0,291.0,96.0,,,,,prophages
320,Rok,,9.474887623103785e-05,0.005419635720415364,0.052083333333333336,0.22727272727272727,0.0847457627118644,5.0,22.0,96.0,,,,,quorum sensing
321,Rok,,0.00028748381440634753,0.013703395153369232,0.3541666666666667,0.03917050691244239,0.07053941908713693,34.0,868.0,96.0,,,,,proteins of unknown function
322,Rok,,0.0003381198895577159,0.013814612630500964,0.041666666666666664,0.25,0.07142857142857142,4.0,16.0,96.0,,,,,control of response regulators/ other
323,Rok,,0.0004346750381871278,0.015539632615189819,0.041666666666666664,0.23529411764705882,0.07079646017699115,4.0,17.0,96.0,,,,,"toxins, antitoxins and immunity against toxins"
324,Rok,,0.0005183472626189758,0.016471924123225228,0.07291666666666667,0.1076923076923077,0.08695652173913045,7.0,65.0,96.0,,,,,control of two-component response regulators
325,Rok,,0.0008407611215103997,0.02404576807519743,0.041666666666666664,0.2,0.06896551724137931,4.0,37.0,96.0,,,,,biosynthesis of teichoic acid
326,Rok,,0.002579097002698669,0.06705652207016538,0.03125,0.23076923076923078,0.05504587155963303,3.0,13.0,96.0,,,,,response regulator aspartate phosphatase
327,GlpP,,4.808088530199684e-15,1.3751133196371097e-12,0.9230769230769231,0.05217391304347826,0.09876543209876543,12.0,239.0,13.0,,,,,utilization of specific carbon sources
328,GlpP,,6.312443473665873e-14,9.0267941673422e-12,0.9230769230769231,0.04225352112676056,0.0808080808080808,12.0,299.0,13.0,,,,,carbon metabolism
329,GlpP,,6.12793650472337e-13,5.841966134502946e-11,0.38461538461538464,0.8333333333333334,0.5263157894736842,5.0,6.0,13.0,,,,,utilization of glycerol/ glycerol-3-phosphate
330,GlpP,,2.1152008885894422e-07,1.5123686353414511e-05,0.23076923076923078,0.6,0.33333333333333337,3.0,5.0,13.0,,,,,utilization of beta-glucosides
331,GlpP,,4.223059713651934e-07,2.415590156208906e-05,0.23076923076923078,0.5,0.3157894736842105,3.0,6.0,13.0,,,,,utilization of phospholipids
332,GlpP,,8.907790920011482e-07,4.246047005205473e-05,0.9230769230769231,0.01068566340160285,0.02112676056338028,12.0,1206.0,13.0,,,,,Metabolism
333,GlpP,,6.657809957087323e-05,0.002720190925324249,0.23076923076923078,0.10714285714285714,0.14634146341463414,3.0,28.0,13.0,,,,,phosphotransferase systems
334,GlpP,,0.0001001028796802722,0.003578677948569731,0.23076923076923078,0.09375,0.13333333333333333,3.0,32.0,13.0,,,,,utilization of lipids
335,GlpP,,0.0009630851490657106,0.030604705848088134,0.38461538461538464,0.0176678445229682,0.033783783783783786,5.0,283.0,13.0,,,,,phosphoproteins
336,GlpP,,0.002008698034745842,0.057448763793731074,0.23076923076923078,0.03409090909090909,0.05940594059405939,3.0,88.0,13.0,,,,,lipid metabolism
337,GlpP,,0.002406704180829845,0.06257430870157596,0.15384615384615385,0.08,0.10526315789473685,2.0,25.0,13.0,,,,,utilization of other polymeric carbohydrates
338,YonO-2,,4.61608467226541e-06,0.00044130886352900715,0.5833333333333334,0.023026315789473683,0.04430379746835443,7.0,304.0,12.0,,,,,Prophages and mobile genetic elements
339,YonO-2,,4.629113953101474e-06,0.00044130886352900715,0.5,0.031914893617021274,0.06,6.0,188.0,12.0,,,,,SP-beta prophage
340,YonO-2,,3.436403925897898e-06,0.00044130886352900715,0.5833333333333334,0.024054982817869417,0.04620462046204621,7.0,291.0,12.0,,,,,prophages
341,61,,1.5391366639610764e-10,4.401930858928678e-08,0.14285714285714285,0.8333333333333334,0.2439024390243902,5.0,6.0,35.0,,,,,capsule biosynthesis and degradation
342,61,,3.134567205136064e-06,0.00044824311033445714,0.17142857142857143,0.11320754716981132,0.13636363636363635,6.0,105.0,35.0,,,,,biosynthesis of antibacterial compounds
343,61,,3.508377009222889e-05,0.0033446527487924873,0.17142857142857143,0.075,0.10434782608695652,6.0,80.0,35.0,,,,,miscellaneous metabolic pathways
344,MntR,,3.3781971210640354e-12,9.661643766243141e-10,1.0,0.20833333333333334,0.3448275862068966,5.0,24.0,5.0,,,,,"trace metal homeostasis (Cu, Zn, Ni, Mn, Mo)"
345,MntR,,4.362711250237451e-09,6.238677087839555e-07,1.0,0.05319148936170213,0.10101010101010102,5.0,95.0,5.0,,,,,homeostasis
346,MntR,,1.031593857657671e-05,0.0009834528109669797,1.0,0.011441647597254004,0.022624434389140267,5.0,437.0,5.0,,,,,transporters
347,MntR,,2.650746211710209e-05,0.0018952835413727994,0.8,0.018957345971563982,0.03703703703703704,4.0,211.0,5.0,,,,,ABC transporters
348,MntR,,7.33665402502743e-05,0.0041965661023156894,1.0,0.007739938080495356,0.015360983102918585,5.0,726.0,5.0,,,,,Cellular processes
349,FapR,,3.7486949984454634e-19,1.0721267695554025e-16,0.8888888888888888,0.4,0.5517241379310346,8.0,20.0,9.0,,,,,biosynthesis of fatty acids
350,FapR,,4.2947683186946817e-16,6.141518695733395e-14,0.8888888888888888,0.18604651162790697,0.3076923076923077,8.0,43.0,9.0,,,,,biosynthesis of lipids
351,FapR,,1.8859448417024467e-13,1.797934082422999e-11,0.8888888888888888,0.09090909090909091,0.16494845360824742,8.0,88.0,9.0,,,,,lipid metabolism
352,FapR,,0.00014063002466479417,0.010055046763532784,0.8888888888888888,0.007123775601068566,0.014134275618374556,8.0,1206.0,9.0,,,,,Metabolism
353,FapR,,0.001582897574103789,0.09054174123873672,0.4444444444444444,0.014492753623188406,0.028070175438596492,4.0,276.0,9.0,,,,,essential genes
354,AbrB,,1.3287432048636735e-10,3.8002055659101065e-08,0.2608695652173913,0.35294117647058826,0.3,6.0,17.0,23.0,,,,,"toxins, antitoxins and immunity against toxins"
355,CcpA-2,,9.340499530931865e-27,2.6713828658465137e-24,0.78125,0.10869565217391304,0.19083969465648853,25.0,239.0,32.0,,,,,utilization of specific carbon sources
356,CcpA-2,,3.73948829746093e-26,5.3474682653691296e-24,0.8125,0.09154929577464789,0.16455696202531644,26.0,299.0,32.0,,,,,carbon metabolism
357,CcpA-2,,1.0003291211556695e-13,9.536470955017382e-12,0.1875,1.0,0.3157894736842105,6.0,6.0,32.0,,,,,utilization of ribose
358,CcpA-2,,8.001912697014445e-11,5.721367578365328e-09,0.8125,0.02315227070347284,0.045021645021645025,26.0,1206.0,32.0,,,,,Metabolism
359,CcpA-2,,8.823624255525236e-10,5.047113074160434e-08,0.15625,0.625,0.25,5.0,8.0,32.0,,,,,utilization of glucomannan
360,CcpA-2,,4.223549424204794e-06,0.00020132252255376183,0.125,0.25,0.16666666666666666,4.0,16.0,32.0,,,,,utilization of inositol
361,CcpA-2,,0.000781053034143983,0.024820129751686567,0.0625,0.3333333333333333,0.10526315789473684,2.0,6.0,32.0,,,,,utilization of glycerol/ glycerol-3-phosphate
362,CcpA-2,,0.000757844097339027,0.024820129751686567,0.09375,0.12,0.10526315789473684,3.0,25.0,32.0,,,,,utilization of other polymeric carbohydrates
363,CcpA-2,,0.000781053034143983,0.024820129751686567,0.0625,0.3333333333333333,0.10526315789473684,2.0,6.0,32.0,,,,,utilization of phospholipids
364,CcpA-2,,0.0010632781561355279,0.030409755265476096,0.09375,0.10714285714285714,0.09999999999999999,3.0,28.0,32.0,,,,,phosphotransferase systems
365,CcpA-2,,0.0034027781500064933,0.08847223190016883,0.28125,0.020594965675057208,0.038379530916844345,9.0,437.0,32.0,,,,,transporters
366,KipR,,6.871197367046927e-05,0.01965162446975421,0.3333333333333333,0.07142857142857142,0.11764705882352941,3.0,81.0,9.0,,,,,phosphorelay
367,KipR,,0.000455064858863689,0.06507427481750754,0.2222222222222222,0.125,0.16,2.0,16.0,9.0,,,,,biosynthesis/ acquisition of glutamate/ glutamine/ ammonium assimilation
368,68,,3.536372313942976e-05,0.010114024817876911,0.07407407407407407,0.25,0.11428571428571428,4.0,16.0,54.0,,,,,control of response regulators/ other
369,68,,0.0002075899573025205,0.029685363894260432,0.05555555555555555,0.3,0.09375000000000001,3.0,10.0,54.0,,,,,short peptides
370,70,,1.3004501251775727e-05,0.003719287358007858,0.056338028169014086,0.4,0.09876543209876544,4.0,10.0,71.0,,,,,short peptides
371,70,,0.00010459584676115021,0.01495720608684448,0.056338028169014086,0.25,0.09195402298850576,4.0,16.0,71.0,,,,,control of response regulators/ other
372,70,,0.0003902070275739205,0.03719973662871375,0.056338028169014086,0.18181818181818182,0.08602150537634409,4.0,22.0,71.0,,,,,quorum sensing
373,71,,9.16350372903965e-07,0.000262076206650534,0.9090909090909091,0.01152073732718894,0.02275312855517634,10.0,868.0,11.0,,,,,proteins of unknown function
